date;T;Tmax;Tmin;Rh;Rh_max;Rh_min;solar_radiation_W_m2;Wind;Precipitations;Pressure_mbar
13/06/2019;25.02775;29.389;23.472;97.675;100;86.7;112.4375;0.105045;19.8;1005.13554216667
14/06/2019;26.6887083333333;32.613;23.424;92.6083333333333;100;73.5;151.291666666667;0.03129;1.4;1003.99371658333
15/06/2019;26.3923333333333;32.768;24.195;95.9625;100;80.9;157.429166666667;0.06258;22.8;1004.62300366667
16/06/2019;27.3369166666667;33.261;23.112;92.4333333333333;100;72.8;137.066666666667;0.03129;9.2;1004.48559358333
17/06/2019;26.5048333333333;32.872;23.352;93.7541666666667;100;80.2;184.670833333333;0.02086;1.6;1004.86899770833
18/06/2019;26.8679166666667;32.665;23.521;93.7458333333333;100;76.4;117.275;0.02086;0;1003.956114875
19/06/2019;24.340875;26.402;22.824;98.8791666666667;100;92.7;44.1541666666666;0.0838125;57.01;1004.44388179167
20/06/2019;26.1030833333333;30.394;23.28;93.9208333333333;100;79.5;112.383333333333;0;1.6;1004.64399841667
21/06/2019;27.4267083333333;33.809;23.28;90.5041666666667;100;65.6;208.891666666667;0.01043;0;1003.02284825
22/06/2019;27.3731666666667;33.809;23.472;91.3041666666667;100;69.1;162.483333333333;0.03129;0;1002.452157625
23/06/2019;27.0055;32.975;23.328;91.1916666666667;100;73.7;124.045833333333;0.01043;0;1003.98549641667
24/06/2019;26.735875;33.626;22.226;90.775;100;68.4;180.566666666667;0.01043;0;1005.652357375
25/06/2019;26.4566666666667;32.124;23.04;92.6208333333333;100;76.2;94.4166666666666;0.01043;0;1006.06064416667
26/06/2019;26.7242916666667;31.052;23.761;94.5083333333333;100;80.7;91.7583333333333;0.02086;0;1005.38153620833
27/06/2019;25.9875833333333;31.919;21.867;93.8083333333333;100;73.7;132.333333333333;0.03129;23.6;1005.73139316667
28/06/2019;26.841875;32.381;22.729;89.15;100;68.4;145.6625;0.05215;0;1005.84392058333
29/06/2019;26.326875;31.842;22.537;89.2291666666667;100;71.4;166.341666666667;0.09387;0;1004.98569075
30/06/2019;26.0855;33.053;21.891;91.0666666666666;100;68.8;154.725;0.02086;0.6;1004.86483208333
01/07/2019;26.0302083333333;31.179;22.753;93.4916666666667;100;76.7;92.1791666666666;0;0;1005.16492370833
02/07/2019;26.5834583333333;32.562;23.521;94.35;100;76.7;113.891666666667;0;0;1004.78562966667
03/07/2019;26.2459583333333;32.253;22.609;93.7583333333333;100;73.7;103.579166666667;0.03129;38.81;1004.964696
04/07/2019;26.64975;33.704;22.633;90.7583333333333;100;68.2;140.6625;0.02086;0.2;1005.7398355
05/07/2019;27.544;33.027;24.122;90.7791666666667;100;68.6;177.129166666667;0.01043;0;1004.127405375
06/07/2019;27.164;31.944;24.726;94.1375;100;79;123.841666666667;0.08344;0;1003.15614825
07/07/2019;27.5935833333333;33.678;24.388;90.8541666666666;100;73.1;153.995833333333;0.04172;0;1004.5854575
08/07/2019;26.4171666666667;31.97;21.748;89.8041666666667;100;68.7;115.666666666667;0.08344;0;1005.960613625
09/07/2019;25.1984583333333;32.073;20.603;90.0625;100;63.8;181.9125;0.04172;0;1005.66479870833
10/07/2019;26.3177083333333;33.157;21.533;90.0291666666667;100;68.8;161.079166666667;0.02086;0;1005.96888933333
11/07/2019;26.9729583333333;32.562;23.352;91.3291666666667;100;72.3;153.7375;0.02086;0;1005.989773
12/07/2019;26.1704166666667;32.33;22.776;91.9208333333333;100;67.2;142.075;0.07301;1.2;1006.881383375
13/07/2019;25.8924166666667;30.192;22.729;91.9583333333333;100;74.3;142.641666666667;0.12516;0;1006.40228095833
14/07/2019;25.3262916666667;32.278;20.341;87.6583333333333;100;60.6;216.1375;0.07301;0;1005.21074558333
15/07/2019;24.532875;32.51;18.794;86.7;100;54.5;215.770833333333;0.03129;0;1004.67310225
16/07/2019;25.1183333333333;32.304;20.103;88.6083333333333;100;62.8;179.258333333333;0.08344;0;1004.54818904167
17/07/2019;25.1060833333333;30.95;20.341;90.0416666666667;100;69.5;169.570833333333;0.08344;0;1003.50611629167
18/07/2019;26.6724166666667;32.872;22.393;90.0166666666667;100;67.9;150.3;0.07301;0;1002.63961075
19/07/2019;27.3370833333333;33.391;23.665;91.7291666666667;100;70.9;173.995833333333;0.04172;0;1002.7312545
20/07/2019;27.2477083333333;32.872;24.267;94.3291666666667;100;76.9;123.845833333333;0.01043;3;1003.289614875
21/07/2019;27.185;32.458;24.726;92.0541666666667;100;75;138.529166666667;0.07301;0;1002.785407625
22/07/2019;27.2415833333333;32.949;23.232;85.6625;100;59.9;205.6625;0.09387;0;1003.07283575
23/07/2019;26.2261666666667;32.846;22.154;86.8791666666667;100;60.6;188.1125;0.08344;0;1003.91867979167
24/07/2019;25.9615833333333;30.672;22.106;89.7083333333333;100;70.9;127.383333333333;0.02086;0;1005.51050395833
25/07/2019;25.72075;31.816;21.39;90.6833333333333;100;70.3;142.020833333333;0.01043;0;1006.08147229167
26/07/2019;26.8491666666667;33.574;21.867;87.05;100;62.2;185.4;0.04172;0;1004.88566020833
27/07/2019;26.5978333333333;32.253;23.352;90.3125;100;65.7;138.270833333333;0.02086;0.4;1005.13970779167
28/07/2019;26.7177083333333;33.626;21.915;86.825;100;57.6;180.5625;0.08344;0;1005.19830425
29/07/2019;25.2590833333333;32.587;20.222;86.8458333333333;100;58.1;157.129166666667;0.08344;0;1005.42319245833
30/07/2019;25.4317916666667;33.131;20.15;88.1958333333333;100;60.2;165.458333333333;0.02086;0;1005.20657995833
31/07/2019;26.0179583333333;33.157;21.246;87.7416666666667;100;66.5;176.291666666667;0.0942425;0;1005.00246433333
01/08/2019;26.4795;33.131;21.27;87.4125;100;65.5;210.608333333333;0.05215;0;1005.031512625
02/08/2019;25.7501666666667;31.433;22.417;92.05;100;70.8;119.258333333333;0.06258;2.6;1005.419082375
03/08/2019;25.8824166666667;32.717;21.223;86.7166666666667;100;65.5;196.9125;0.05215;0;1005.06900325
04/08/2019;25.5453333333333;31.791;21.485;86.5041666666667;100;65;152.595833333333;0.1359625;0;1005.26067754167
05/08/2019;24.9903333333333;33.079;19.793;86.0083333333333;100;61.8;180.3;0.13559;0;1004.75219358333
06/08/2019;24.9021666666667;33.313;19.365;85.9958333333333;100;53.5;175.358333333333;0.1043;0;1004.55657583333
07/08/2019;25.5236666666667;33.131;19.341;85.675;100;58.2;187.016666666667;0.08344;0;1004.06914216667
08/08/2019;25.5694166666667;32.717;20.341;86.6875;100;61.1;185.245833333333;0.07301;0;1004.58140295833
09/08/2019;26.0090416666667;33.365;19.841;84.4;100;56;172.491666666667;0.04172;0;1004.19394429167
10/08/2019;26.723375;34.045;22.178;86.4916666666667;100;57.6;199.625;0.07301;0;1004.535636625
11/08/2019;26.6242916666667;33.131;22.345;88.5416666666667;100;61.7;146.395833333333;0.01043;0;1004.356348125
12/08/2019;27.6359583333333;34.73;22.872;85.3458333333333;100;56.1;202.120833333333;0.07301;0;1004.84394841667
13/08/2019;28.1427083333333;35.582;22.489;84.9833333333333;100;53.1;217.4875;0.06258;0;1004.84383733333
14/08/2019;28.4135;35.262;24.436;84.1541666666667;99.2;56.4;171.8625;0.05215;0;1005.33154870833
15/08/2019;26.883375;34.15;23.4;90.2333333333333;99.2;62;151.804166666667;0.05215;8.6;1006.227213625
16/08/2019;26.3674166666667;33.809;21.342;85.0041666666667;100;58.3;207.016666666667;0.05215;0;1005.68140566667
17/08/2019;26.2544166666667;33.574;21.413;85.6291666666667;100;60.5;198.366666666667;0.12516;0;1005.89401916667
18/08/2019;26.4102083333333;32.227;21.795;87.1875;100;67;192.9;0.09387;0;1005.71478620833
19/08/2019;24.8354166666667;28.419;23.016;95.7708333333333;100;86.2;77.9;0.03129;56.01;1005.98149729167
20/08/2019;25.1705;31.23;22.968;95.8083333333333;100;81.1;102.741666666667;0.02086;1.6;1005.92734416667
21/08/2019;26.5395416666667;32.665;23.04;90.2666666666667;100;65.1;134.05;0.04172;0;1004.11885195833
22/08/2019;26.042875;33.835;21.509;85.3833333333333;100;59.6;158.633333333333;0.06258;0;1005.25223520833
23/08/2019;25.87925;33.079;20.746;88.8416666666667;100;63.1;169.466666666667;0.02086;0;1005.11071504167
24/08/2019;26.445875;31.996;23.04;92.0458333333333;100;75.3;125.454166666667;0.04172;0;1004.85633420833
25/08/2019;25.6085416666667;29.941;24.291;97.25;100;86.1;89.9333333333333;0.03129;7.2;1005.18975083333
26/08/2019;26.4034166666667;32.924;24.074;92.7541666666667;100;65.9;160.720833333333;0.0838125;0.4;1005.08161120833
27/08/2019;25.3362916666667;28.766;22.824;94.7958333333333;100;81.6;101.191666666667;0.01043;1.2;1005.44385395833
28/08/2019;26.1604166666667;31.23;21.7;87.2666666666667;100;66.8;164.308333333333;0.1043;0;1005.47317995833
29/08/2019;25.8666666666667;32.975;20.484;84.9708333333333;100;53.7;193.1125;0.09387;0;1004.88977029167
30/08/2019;25.7697083333333;33.105;20.055;86.6083333333333;100;60.9;199.254166666667;0.08344;0;1003.281283625
31/08/2019;26.3053333333333;32.742;21.175;88.4583333333333;100;65.5;165.295833333333;0.07301;0;1002.72297879167
01/09/2019;26.9912083333333;33.521;23.256;89.2;100;66.4;178.8375;0.07301;27.81;1004.26881445833
02/09/2019;26.9720833333333;33.365;22.705;87.9708333333333;100;66.1;210.4;0.05215;0;1004.5441345
03/09/2019;26.226125;32.201;21.819;89.3625;100;67.3;166.141666666667;0;0;1004.31880195833
04/09/2019;25.7649166666667;33.261;20.674;82.6333333333333;100;47;196.295833333333;0.12516;0;1005.160647
05/09/2019;25.54725;33.757;20.007;82.6541666666667;100;47.6;203.895833333333;0.06258;0;1004.93564770833
06/09/2019;25.083375;33.001;19.674;86.6875;100;59.1;180.041666666667;0.03129;0;1005.18136404167
07/09/2019;26.321375;33.443;21.008;86.1875;100;59;192.483333333333;0.09387;0;1005.414750125
08/09/2019;27.447125;33.626;23.304;86.8416666666667;100;62.2;162.229166666667;0.05215;0;1005.88141120833
09/09/2019;27.3627916666667;33.027;22.8;86.5208333333333;99.7;68.4;145.195833333333;0.04172;0;1005.68146120833
10/09/2019;26.821;33.861;21.628;85.05;100;56.1;189.05;0.05215;0;1005.88557683333
11/09/2019;26.6293333333333;34.255;21.772;82.5208333333333;100;51.6;193.216666666667;0.06258;0;1006.43555041667
12/09/2019;26.127625;34.202;20.317;82.3125;100;57.3;160.35;0.09387;0;1006.53552541667
13/09/2019;26.1675833333333;33.94;20.865;79.6666666666667;99.4;48.6;165.504166666667;0.1043;0;1006.15645354167
14/09/2019;25.6422083333333;34.572;19.627;82.4916666666667;100;49.6;194;0.0942425;0;1005.889798
15/09/2019;25.0957916666667;32.098;19.793;87.9958333333333;100;62.4;147.229166666667;0;0;1004.60650779167
16/09/2019;25.3962083333333;31.714;21.175;90.275;100;65.7;120.0875;0;0;1003.985440875
17/09/2019;26.50075;32.975;21.533;88.8041666666667;100;63.9;121.491666666667;0.03129;0;1004.80634670833
18/09/2019;27.7377916666667;34.466;22.776;82.9291666666667;99.1;54.9;169.208333333333;0.12516;0;1005.21485566667
19/09/2019;27.773625;34.598;23.304;81.8083333333334;98.7;51.7;188.058333333333;0.1043;0;1004.993855375
20/09/2019;27.1531666666667;33.209;22.753;84.6375;98.6;56.8;141.704166666667;0.04172;0;1004.589623125
21/09/2019;27.4093333333333;33.704;21.963;85;100;60.9;148.845833333333;0.0733825;0;1004.28964258333
22/09/2019;26.6869583333333;31.791;22.896;89.2583333333333;99.3;71.1;110.770833333333;0.05215;0;1005.03973279167
23/09/2019;26.9199166666667;33.209;22.082;89.1;100;66.5;129.15;0;1.4;1004.931371
24/09/2019;27.625625;33.966;23.833;89.4708333333333;100;66.6;105.558333333333;0.05215;0;1004.84800295833
25/09/2019;28.099375;35.128;23.28;82.3208333333333;100;51.7;169.308333333333;0.1043;0;1004.702261625
26/09/2019;27.2747916666667;33.079;23.136;87.3333333333334;100;67.3;119.991666666667;0.04172;0;1005.33154870833
27/09/2019;25.6844166666667;31.484;24.122;96.725;100;80.5;80.3;0.0733825;22.8;1006.09396916667
28/09/2019;27.002;34.545;23.232;88.4333333333334;100;64.4;131.866666666667;0;0;1005.702344875
29/09/2019;27.6962083333333;33.704;22.824;85.5208333333333;100;57.3;180.2;0.08344;0;1005.06494870833
30/09/2019;25.6937083333333;30.066;24.195;94.1208333333333;100;78.8;85.5041666666666;0.07301;1.4;1006.18144729167
01/10/2019;27.140875;32.949;23.521;89.5916666666667;100;70.4;158.1125;0.03129;0;1005.47729004167
02/10/2019;25.6838333333333;32.51;21.843;93.6416666666667;100;71;138.5875;0.08344;17.4;1005.86480425
03/10/2019;25.4677916666667;32.846;22.034;93.6208333333333;100;69.5;174.883333333333;0.0420925;15.4;1005.78560183333
04/10/2019;25.6080833333333;31.077;21.604;92.5125;100;73.8;144.779166666667;0.05215;8;1005.53149870833
05/10/2019;26.443125;32.846;22.082;88.9541666666667;100;63.8;194.620833333333;0.08344;0;1003.66057766667
06/10/2019;25.366125;28.965;23.208;95.8291666666667;100;82.6;80.0916666666667;0.0629525;0;1003.681183625
07/10/2019;25.3928333333333;32.458;21.676;93.8166666666667;100;75.1;156.029166666667;0.06258;23;1004.41039016667
08/10/2019;26.5652916666667;33.313;21.963;90.7708333333334;100;66;187.4875;0.04172;0.2;1003.602203375
09/10/2019;28.01225;34.969;23.208;85.5833333333333;100;56.8;233.95;0.07301;0;1003.63963845833
10/10/2019;28.062625;35.395;23.617;86.7;100;59.2;200.4;0.07301;0;1004.00221445833
11/10/2019;27.6170833333333;34.387;23.617;86.8083333333333;100;61.3;184.420833333333;0.0733825;0;1003.92706658333
12/10/2019;26.8435833333333;31.791;23.448;91.0166666666667;100;75.2;112.583333333333;0.06258;0;1003.2977795
13/10/2019;27.315875;34.308;22.537;82.2333333333333;100;56.1;219.620833333333;0.1776825;0;1003.50228391667
14/10/2019;27.0687083333333;33.992;21.485;87.0291666666667;100;59.8;178.791666666667;0.05215;0.4;1003.86469329167
15/10/2019;26.765;33.027;23.545;91.0916666666667;100;71;107.375;0.146765;1.2;1003.53127666667
16/10/2019;26.0516666666667;31.052;23.569;94.2;100;78.1;109.883333333333;0.07301;57.61;1003.743834625
17/10/2019;26.8884166666667;32.098;23.641;91.8291666666667;100;72.9;146.1875;0.03129;1.4;1003.28955933333
18/10/2019;26.798;30.849;23.954;93.9375;100;78;122.016666666667;0.05215;2.6;1003.27717354167
19/10/2019;25.5505416666667;30.697;22.896;94.8291666666667;100;78.1;120.458333333333;0.04172;12.4;1004.4521575
20/10/2019;26.990875;32.975;21.628;91.3125;100;72.4;218.579166666667;0;1.6;1003.41880479167
21/10/2019;28.161125;33.704;24.436;90.4625;100;70.6;183.383333333333;0.03129;3.6;1002.31480308333
22/10/2019;27.6904583333333;33.626;24.002;90.1791666666667;100;67.2;173.316666666667;0.04172;0;1001.344101375
23/10/2019;27.9047916666667;34.334;23.256;87.6041666666667;100;60.6;185.975;0.05215;0;1002.160563875
24/10/2019;27.5922916666667;33.966;23.04;86.1291666666667;100;57.3;204.575;0.07301;0;1002.460488875
25/10/2019;27.6342083333333;34.413;22.082;87.6708333333333;100;63;217.7;0.0629525;0;1002.731421125
26/10/2019;24.9565;28.097;23.136;97.7166666666667;100;88;58.5333333333333;0.01043;19.2;1003.30633291667
27/10/2019;26.6274583333333;33.6;22.633;91.325;100;70.3;160.925;0.02086;0;1002.07308575
28/10/2019;27.3333333333333;34.019;22.944;87.575;100;59.1;163.1125;0.04172;0;1002.48964825
29/10/2019;27.455125;34.783;22.609;87.1333333333333;100;59.4;227.379166666667;0.07301;0;1002.410501375
30/10/2019;27.5975833333333;34.466;22.393;87.3958333333333;100;63.6;193.533333333333;0.08344;0;1001.960613875
31/10/2019;27.1834166666667;33.861;23.088;88.6916666666667;100;63.9;175.408333333333;0.07301;0;1001.63986075
01/11/2019;24.1375416666667;26.353;23.088;98.225;100;90.8;38.7458333333333;0.01043;3.4;1002.83556175
02/11/2019;27.0675416666667;34.176;21.509;85.85;100;57.7;214.2;0.04172;0;1002.77713191667
03/11/2019;27.8412083333333;34.492;22.657;84.3666666666667;100;53.6;172.85;0.1043;0;1003.70639954167
04/11/2019;27.4870833333333;35.182;22.106;86.9291666666667;100;57.2;218.170833333333;0.07301;17.8;1005.06889216667
05/11/2019;26.1357083333333;35.155;22.25;92.8125;100;68.1;129.358333333333;0.03129;5.2;1004.23976616667
06/11/2019;26.7699583333333;34.308;20.96;87.8375;100;59.2;206.233333333333;0.08344;0;1002.99391104167
07/11/2019;27.3155833333333;34.783;21.581;86.7541666666667;100;58;223.479166666667;0.06258;0;1003.08955379167
08/11/2019;27.3618333333333;34.942;22.226;87.25;100;61.5;189.258333333333;0.08344;0;1003.76893945833
09/11/2019;25.9930833333333;32.898;22.992;92.5916666666667;100;73.1;123.479166666667;0.09387;0;1004.61045125
10/11/2019;27.4399583333333;34.045;21.557;87.0958333333333;100;61.7;231.8625;0.01043;0;1003.16059158333
11/11/2019;26.231375;33.626;22.154;91.9958333333334;100;65.7;107.795833333333;0.04172;0.6;1002.752082625
12/11/2019;27.0244583333333;33.001;22.705;90.7625;100;70.5;160.041666666667;0.05215;0;1003.93967454167
13/11/2019;26.6362083333333;33.626;23.328;94.0666666666667;100;72.5;132.225;0.0629525;28.6;1004.43971616667
14/11/2019;25.7505416666667;31.561;22.824;93.3125;100;71.7;151.083333333333;0.02086;19;1004.65638420833
15/11/2019;27.69125;35.022;22.178;87.3291666666667;100;62.8;189.775;0.03129;0;1003.447908625
16/11/2019;26.833875;35.315;21.987;89.0708333333333;100;58.7;170.458333333333;0.1151025;0;1004.36890054167
17/11/2019;27.8143333333333;34.545;22.872;88.5125;100;66;194.15;0.05215;0;1003.97299954167
18/11/2019;25.7425416666667;31.996;23.93;96.1125;100;83.5;77.2291666666666;0.09387;0;1003.85625095833
19/11/2019;27.2162083333333;34.863;22.944;88.8375;100;63.1;154.05;0.08344;0;1003.49795166667
20/11/2019;27.062375;32.484;22.944;91.1416666666667;100;71.5;160.875;0.1888575;4.2;1003.21879925
21/11/2019;26.5610416666667;33.678;23.064;92.75;100;75.3;162.5375;0.04172;5.4;1003.439744
22/11/2019;25.5605;32.175;23.136;96.4375;100;78.7;93.1666666666666;0.125905;9.6;1004.67715679167
23/11/2019;26.8095416666667;32.51;22.561;92.0916666666667;100;74.5;180.041666666667;0.0629525;0.2;1004.173060625
24/11/2019;24.5824166666667;28.642;22.513;98.6958333333333;100;88.1;51.1833333333333;0.01043;18.4;1004.877217875
25/11/2019;27.1317916666667;33.626;22.082;89.1833333333333;100;67.4;195.041666666667;0.03129;0;1003.702178375
26/11/2019;27.70725;34.757;22.92;88.0208333333333;100;63.3;243.054166666667;0.05215;0;1002.923039875
27/11/2019;28.411875;33.94;23.472;88.1833333333334;100;64.7;209.929166666667;0.04172;0;1002.068920125
28/11/2019;27.5790416666667;33.992;24.171;90.5916666666667;99.9;69.6;216.816666666667;0.09387;0.2;1002.41888816667
29/11/2019;27.6874583333333;34.097;23.448;90.5708333333333;100;66.5;160.404166666667;0.02086;0;1002.177226375
30/11/2019;27.5006666666667;33.783;24.315;92.3875;100;73.7;125.820833333333;0.06258;0;1002.47298575
01/12/2019;27.504625;32.898;25.04;92;100;72.9;133.2625;0.0942425;1.2;1002.20638575
02/12/2019;27.6375833333333;33.6;24.677;91.4916666666667;100;70.2;144.358333333333;0.0942425;0;1002.260538875
03/12/2019;28.222;35.877;23.905;86.825;100;61.9;203.579166666667;0.178055;0;1002.702095125
04/12/2019;26.94775;31.919;22.753;91.525;100;77.2;126.279166666667;0.01043;0;1003.64374854167
05/12/2019;27.7755;36.362;22.776;87.3708333333333;100;63.3;200.716666666667;0.2201475;0;1004.114741875
06/12/2019;27.2172916666667;33.966;23.617;89.1375;100;64.5;129.1;0.1359625;32.81;1004.00638008333
07/12/2019;26.71125;32.768;23.593;91.4083333333333;100;70.7;177.179166666667;0.1046725;9.4;1004.2855325
08/12/2019;27.2785416666667;32.872;23.905;90.6916666666667;100;72;165.875;0.2313225;4.4;1004.69798491667
09/12/2019;27.5422083333333;33.548;23.833;89.7083333333333;100;66.9;155.979166666667;0.02086;0.2;1004.28564358333
10/12/2019;27.1025416666667;33.94;23.376;90.3375;100;67.9;198.683333333333;0.11473;1.2;1003.58959541667
11/12/2019;24.557;28.048;22.753;98.1125;100;86.1;61.6;0.01043;8.4;1003.62708604167
12/12/2019;25.8919166666667;33.261;22.489;92.15;100;65.8;153.3625;0.07301;0;1003.9229565
13/12/2019;26.218375;32.846;21.987;91.6333333333333;100;65.8;148.679166666667;0.07301;0;1004.42721929167
14/12/2019;27.2023333333333;33.94;22.633;90.4583333333333;100;70.5;178.429166666667;0.04172;0;1004.11463079167
15/12/2019;25.803375;32.458;23.328;94.4333333333333;100;72.6;102.179166666667;0.0942425;4.8;1003.185307625
16/12/2019;26.3267916666667;33.678;22.537;92.5041666666667;100;65.8;181.754166666667;0.0942425;22.2;1002.9938555
17/12/2019;26.3704166666667;33.469;22.729;91.9291666666667;100;67.5;187.279166666667;0.1784275;5;1003.377093
18/12/2019;26.3180833333333;32.82;22.633;91.4;100;68;159.05;0.167625;6.6;1003.81887141667
19/12/2019;27.2994583333333;33.809;23.328;88.9166666666667;100;68.8;192.8625;0.188485;0.8;1003.527222125
20/12/2019;27.665125;34.019;23.184;89.3708333333333;100;66.7;214.929166666667;0.04172;0.6;1002.689764875
21/12/2019;28.3857916666667;34.783;23.713;87.375;100;63.5;202.691666666667;0.1255325;2.8;1002.081417
22/12/2019;26.13625;31.944;23.881;95.1916666666667;100;76.8;124.929166666667;0.02086;18.4;1003.106327375
23/12/2019;25.8803333333333;32.768;23.016;93.8083333333334;100;72.4;132.070833333333;0.146765;3.4;1003.91890195833
24/12/2019;27.2509583333333;33.809;23.304;89.4291666666667;100;62.9;169.2;0.11473;8.2;1003.50206175
25/12/2019;26.688;32.201;23.16;92.3041666666667;100;73.4;134.933333333333;0.1151025;18.8;1003.581208625
26/12/2019;24.8766666666667;29.365;23.112;97.3625;100;86.6;88.0708333333333;0.02086;1.2;1004.30630508333
27/12/2019;26.6059166666667;34.466;22.657;90.2833333333333;100;62.2;196.129166666667;0.1255325;0.8;1003.4937305
28/12/2019;26.5522916666667;32.304;23.208;91.8666666666667;100;72;116.858333333333;0.0942425;0;1003.564546125
29/12/2019;27.3454166666667;32.82;23.569;93.1583333333333;100;75.9;156.970833333333;0;2;1004.0855825
30/12/2019;27.5259166666667;34.045;24.484;92.175;100;70.6;171.025;0.08344;0;1003.79798775
31/12/2019;25.2482916666667;28.742;23.304;95.9458333333333;100;86.2;81.1875;0.02086;1.4;1004.52308420833
01/01/2020;26.3574166666667;33.313;21.652;91.0458333333333;100;64;155.508333333333;0.1784275;2;1005.18958420833
02/01/2020;26.2142083333333;33.261;22.824;93.4916666666667;100;73.5;107.3875;0;13.2;1005.85225183333
03/01/2020;26.573;32.536;22.944;91.3458333333333;100;70;181.183333333333;0.1463925;20;1004.61883804167
04/01/2020;26.7588333333333;33.443;23.328;91.6041666666667;100;71.5;151.920833333333;0.06258;25.8;1002.47298575
05/01/2020;26.5252083333333;31.535;23.521;93.7708333333333;100;76.5;183.7375;0.0733825;21.2;1003.22707495833
06/01/2020;26.7919583333333;32.768;23.448;93.575;100;79.6;145.295833333333;0.02086;1;1003.61447808333
07/01/2020;27.5927916666667;33.887;23.617;90.925;100;68.8;167.795833333333;0.01043;0;1003.00618575
08/01/2020;27.6945833333333;32.51;24.388;92.7125;100;76.6;160.554166666667;0.01043;1.8;1001.943951375
09/01/2020;27.0731666666667;31.919;24.363;93.9041666666667;100;79.4;161.916666666667;0.0942425;1;1001.777326375
10/01/2020;25.07625;32.433;22.896;95.4666666666667;100;73.4;116.4;0.178055;0.8;1002.2313795
11/01/2020;25.2561666666667;31.433;22.729;93.5;100;75.3;130.820833333333;0.304705;2.4;1003.46879229167
12/01/2020;26.344;32.021;22.489;91.2541666666667;100;71.5;167.845833333333;0.304705;0.4;1002.63961075
13/01/2020;27.3133333333333;34.836;22.968;88.8375;100;59.3;193.583333333333;0.08344;0;1001.15664825
14/01/2020;27.6724166666667;34.255;22.92;88.7166666666667;100;68.2;187.75;0.1046725;40.21;1002.293863875
15/01/2020;26.9005833333333;31.893;23.833;95.0041666666667;100;81.6;106.183333333333;0;1.2;1003.50633845833
16/01/2020;27.508625;34.387;23.978;90.7666666666667;100;68.3;188.479166666667;0.1568225;4.8;1003.918790875
17/01/2020;27.756125;34.73;22.944;88.6958333333333;100;64.9;215.508333333333;0.06258;1;1004.08552695833
18/01/2020;26.958;33.105;24.074;93.1291666666666;100;75.2;118.108333333333;0.0942425;0;1003.90223945833
19/01/2020;28.016375;34.44;23.569;88.2583333333333;100;63.1;230.091666666667;0.11473;7;1004.38139741667
20/01/2020;26.4637083333333;33.652;23.954;93.225;100;71.2;126.204347826087;0.12516;4;913.7788315
21/01/2020;27.286875;34.44;23.088;90.3416666666667;100;68.5;172.3375;0;0.2;1005.96888933333
22/01/2020;28.0654583333333;34.995;23.448;89.4833333333333;100;66;168.320833333333;0.05215;0;1004.55224358333
23/01/2020;26.91725;32.691;24.581;93.9625;99.9;76.8;122.795833333333;0;1.6;1003.75644258333
24/01/2020;27.1100833333333;32.665;24.291;93.8416666666667;100;78.2;149.575;0.04172;47.01;1003.97716516667
25/01/2020;26.9739166666667;33.261;23.954;92.525;100;71.4;141.654166666667;0.0942425;50.41;1003.77727070833
26/01/2020;26.7737083333333;33.105;24.122;93.3125;100;70.4;161.345833333333;0.0629525;0.4;1003.60231445833
27/01/2020;27.878125;34.519;23.737;89.4041666666667;100;67.7;217.786956521739;0.08344;0;912.012217708334
28/01/2020;26.8277916666667;33.105;23.545;93.7958333333333;100;77.2;110.983333333333;0.0629525;1.2;1003.55216033333
29/01/2020;27.6190833333333;34.651;23.184;90.9416666666667;100;68.1;189.475;0.1679975;44.41;1003.74800025
30/01/2020;26.1022083333333;32.098;23.088;94.1375;100;74;122.4375;0.18923;8.8;1004.08547141667
31/01/2020;27.0409166666667;33.131;23.785;91.7625;100;71.5;180.6625;0.06258;0.4;1004.07714016667
01/02/2020;27.2487916666667;32.613;23.448;92.2166666666667;100;72.6;146.766666666667;0.01043;0;1003.97705408333
02/02/2020;24.8104166666667;25.744;23.93;99.85;100;98.5;24.9333333333333;0.04172;81.2;1005.48962029167
03/02/2020;26.7910833333333;31.408;24.026;93.9125;100;78.1;125.1375;0.05215;13.6;1005.48984245833
04/02/2020;26.939;33.417;23.376;92.0625;100;69.7;168.891666666667;0.1046725;1.4;1003.69379158333
05/02/2020;26.76925;33.417;23.4;91.9416666666666;100;70.6;155.975;0.0838125;1.4;1003.16870066667
06/02/2020;27.2809166666667;34.255;24.171;91.125;100;67.8;134.829166666667;0.1046725;5.6;1003.20213675
07/02/2020;25.1854166666667;28.99;23.016;96.4083333333333;100;81.6;90.825;0.115475;8.8;1004.472985625
08/02/2020;27.0504166666667;33.757;21.676;89.0916666666667;100;64.7;209.466666666667;0;0;1004.51469741667
09/02/2020;25.9269166666667;31.51;23.112;94.6333333333333;100;76.2;94.2541666666666;0.08344;15.4;1004.63139045833
10/02/2020;26.7155416666667;34.413;21.509;89.9083333333333;100;68.3;200.716666666667;0.02086;0.2;1004.97302725
11/02/2020;28.2545;34.704;22.968;86.8875;100;63.6;222.4875;0.02086;0;1004.81884358333
12/02/2020;27.300875;33.313;23.954;91.7166666666667;100;68.7;147.6875;0.209345;0;1005.41486120833
13/02/2020;27.3557916666667;33.757;23.448;92.2333333333333;100;70.7;158.783333333333;0.02086;0;1004.19383320833
14/02/2020;27.4309166666667;34.413;24.05;92.5166666666667;100;68.9;181.129166666667;0.1888575;0.4;1003.456239875
